	Abiotrophia	Acidaminococcus	Acidovorax	Acinetobacter	Actinobaculum	Actinomyces	Actinomycetales	Aerococcus	Agromyces	Alistipes	Alloprevotella	Alloscardovia	Anaerococcus	Anaeroglobus	Arcanobacterium	Arthrobacter	Atopobium	Bacteroides	Bergeyella	Bifidobacterium	Blautia	Bosea	Bradyrhizobiaceae	Brevibacterium	Bulleidia	Campylobacter	Casaltella	Caulobacter	Caulobacteraceae	Clostridiaceae	Clostridiales	Clostridium	Collinsella	Comamonadaceae	Coprococcus	Coriobacteriaceae	Corynebacterium	Delftia	Dermabacter	Dialister	Dorea	Eggerthella	Enterobacteriaceae	Enterococcus	Eubacterium	Ezakiella	Facklamia	Faecalibacterium	Fastidiosipila	Fenollaria	Finegoldia	Fusobacterium	Gardnerella	Gemella	Granulicatella	Haemophilus	Helcococcus	Hyphomicrobium	Jonquetella	Lachnospiraceae	Lactobacillus	L. crispatus	L. gasseri	L. iners	L. jensenii	Megasphaera	Metaprevotella	Microbacterium	Mobiluncus	Mogibacterium	Moryella	Murdochiella	Mycoplasma	Negativicoccus	Neisseria	No	Oligella	Parabacteroides	Parasutterella	Parvimonas	Peptococcus	Peptoniphilaceae	Peptoniphilus	Peptostreptococcus	Porphyromonadaceae	Porphyromonas	Prevotella	Prevotellaceae	Propionibacterium	Propionimicrobium	Pseudomonas	Pyramidobacter	Roseburia	Rothia	Ruminococcus	Sneathia	Solobacterium	Sphingobacterium	Sphingomonas	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	TM7	Treponema	Trueperella	Ureaplasma	Varibaculum	Veillonella
Peptoniphilus	-0.2690213988965475	-0.10110834834211024	-0.14274922096267004	-0.22938302169053165	0.15580971509862437	0.2554038478790789	0.304339236431963	0.0	-0.19254299428375943	-0.137379105494554	-0.24669239090880118	-0.11907501550920893	0.646112369797974	-0.10175937569032611	0.0	0.0	0.15147888946823185	0.321989121794614	-0.2571779391856964	0.0	0.0	-0.17597555447415986	-0.223515085257397	0.0	0.0	0.4615992078057828	0.0	-0.19587395377504369	-0.21454666630266073	-0.11908203826135629	0.3240929414309325	0.0	-0.11937366090230356	-0.2420026912727926	-0.1534761997657844	0.0	0.31375500582943994	-0.2476061926058004	-0.11203405876195116	0.42293710577309773	-0.11506043523391231	0.0	-0.16740777243248361	0.0	-0.11635184465009182	0.10270690795664247	0.22053905169287435	0.0	0.0	0.2375226539702774	0.5905828952450305	0.0	0.0	0.0	-0.20976482241662087	-0.12519543455010687	0.0	-0.23025221592306677	0.0	0.0	0.0	0.0	0.0	-0.13117368841034882	0.0	0.0	0.0	-0.1128311577912554	0.1535739188803853	-0.1281645583806169	0.0	0.0	0.0	0.15774077769646022	0.0	-0.11473627996559678	0.0	0.0	-0.14648402740079158	0.0	0.0	0.0	0.0	0.1500231115777375	0.1289423921361352	0.4146599213908427	0.47538256627077774	-0.17742018070980192	-0.12791207781004627	0.2652320934144625	-0.26535630115981035	0.0	-0.14538563318488562	-0.23987618859458967	0.0	0.0	-0.16501774317282847	-0.25663967210788946	-0.18342140985623073	0.0	-0.1533929467031841	0.0	0.13358912240136314	-0.21016246162262625	-0.22432937147055693	-0.1830409729780793	0.0	0.2902578400306637	0.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19698186427499903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11477416440195926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10133461506471711	0.0	0.11019537942289917	-0.10358651820511904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15588144042394103	0.1562640603897308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10044976975393477	0.0	0.1500231115777375	0.0	0.14181075558517525	0.0	0.14909023218179215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1186885697952744	0.0	0.0	0.0	0.0	0.0	0.0	0.1570892755449023	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonadaceae	-0.12087722870494069	0.0	0.0	-0.11556138680834835	-0.12625632027678166	0.0	0.0	0.12489946036670899	-0.13217449129623562	0.0	0.0	-0.15242674258045308	0.0	0.0	0.0	-0.12120864474216514	0.2647724881902552	0.0	0.0	0.0	0.0	0.0	-0.12849013646620766	-0.15661338995030083	0.2093050219657552	0.0	0.0	-0.13853068258283557	0.0	0.0	0.3759681530135095	0.0	0.0	-0.1089173973522008	0.0	0.29256111964371606	-0.21016018272239123	-0.11411608448143029	-0.15221971615087487	0.3124049540294119	0.0	0.0	-0.1668932460509655	-0.17364344921748937	0.0	0.0	-0.16998219135583176	0.0	-0.1425836793382209	0.0	0.0	0.0	0.18900811148858182	0.1687133232615131	0.0	-0.10530262705289106	-0.1432595072278965	0.0	0.0	0.23636711058458626	-0.26485983737857455	-0.17701291168707844	-0.14129786333966687	0.0	-0.17427483496764584	0.25431915524086524	0.0	-0.14618258796457706	0.32098462432114	0.0	0.1740460042152278	0.0	0.261505189886217	-0.11498662545403301	0.0	-0.20158652426471796	-0.11189990589727739	0.0	0.0	0.3388764333022879	0.0	0.0	0.1289423921361352	0.14181075558517525	0.0	0.2697118458330289	0.33854970315354693	0.15399844528479847	-0.19795031108497407	-0.139008550283779	-0.12173202200083275	0.0	0.0	-0.15697059722669493	0.0	0.3566154260513554	0.0	-0.1011287294965231	-0.12409755852902454	-0.23179283865983932	0.0	-0.1427611987152303	0.13130425666591955	0.0	0.0	-0.14063851171443864	0.0	0.0	-0.182349933316222
Porphyromonas	-0.16156434064877176	0.0	-0.14534799806733276	-0.22648655633771242	0.0	0.22508485038327897	0.16900603602325814	0.0	-0.18440152916404182	0.0	-0.1189831883210004	-0.13585094096823053	0.342601937721561	0.0	0.0	-0.11512187703362167	0.10609607370049734	0.36136395282508854	0.0	0.0	0.0	-0.12811946626746684	-0.1907974694108919	0.0	0.0	0.445588129648772	0.0	-0.1948792279435904	-0.1452024310224213	0.0	0.32036800011605704	0.2209569312403512	-0.11186808324875645	-0.16603222794249695	-0.10158516818590035	0.0	0.0	-0.19020115909110358	-0.18354478481701433	0.285326653473751	0.0	0.0	-0.160821893089519	-0.20713607293507236	0.0	0.10082728366811922	0.0	0.0	0.0	0.312949175340659	0.26919949063926624	0.20443288618383387	0.0	0.0	0.0	0.0	0.0	-0.157056392467737	0.0	0.0	-0.12615344916475021	-0.12048629688498988	0.0	-0.17384975832732202	-0.13153420233853877	0.0	0.0	-0.11353642431284647	0.2160676728166958	0.0	0.12612927287445125	0.1821042694536798	0.0	0.13391061907472523	0.0	-0.15012258057929428	-0.1305334986393792	0.0	-0.13581224347299162	0.0	0.0	0.1008636554911605	0.4146599213908427	0.0	0.2697118458330289	0.0	0.3512466986454339	-0.12795082726855142	-0.14729955566216604	0.12345839594639685	-0.20753846196297873	0.0	0.0	0.0	0.0	0.0	-0.10371470761084156	-0.14708078183829698	-0.17004329193756512	-0.10946046253768371	-0.11917194553653443	0.11825399320221505	0.10544199001359644	0.0	0.0	-0.17298848666713185	-0.12507848499410432	0.20979983454975598	0.0
Prevotella	-0.23684951481042726	-0.1340057880588304	-0.20099870448262017	-0.23105931214234407	0.0	0.20359441932741307	0.0	0.4194669209131031	-0.24163347565844373	-0.18652376838232881	-0.19891026783179988	-0.18978602993416852	0.3769618182874921	-0.12359958586913447	0.0	-0.13545842096840865	0.6442906313529817	0.0	-0.18491040228179864	0.0	-0.167980276780418	-0.2411833776495455	-0.262596799137516	-0.17191518589346053	0.23784638860675705	0.29826092490249645	0.0	-0.24854114220818158	-0.22747040376459404	-0.1761673688535188	0.5638450795076599	0.0	-0.1912242434180521	-0.23862701714128343	-0.1916863296438403	0.4958506870168188	0.0	-0.25686718539556946	-0.2555685123926953	0.798808429989126	-0.19590032460326928	0.0	-0.24054848880411023	-0.22364511018228855	-0.1438415856279609	0.0	-0.10433498487706959	-0.16007086528717424	-0.12843952153984908	0.0	0.21060729021836722	0.0	0.4718577577871407	0.27138717912679355	-0.14941380966330825	-0.1572153221188014	-0.17422657231570066	-0.18452359319881945	0.0	0.3473245935611409	-0.34229006398430145	-0.327789676013144	-0.15069859502483574	0.0	-0.2573420477115969	0.49003895841793	0.0	-0.21982682001216894	0.22062698328785196	-0.1462092629900334	0.0	0.0	0.3054029367991705	0.0	-0.14845520753177485	-0.1850423843413001	-0.1474048428830267	-0.16292891692851702	-0.19102882211559274	0.47270198494920257	0.0	0.0	0.47538256627077774	0.14909023218179215	0.33854970315354693	0.3512466986454339	0.0	0.0	-0.2501094077784361	0.0	-0.22458102974068372	0.0	-0.20760168123965003	-0.1928547727212499	-0.16902686550488755	0.5032940931205856	-0.15831010423819647	-0.2515304513687254	-0.22965801077215914	-0.24552239546159232	-0.21702550639144702	0.0	0.0	0.11963151783270586	-0.16990762949809624	-0.2210817932230859	0.0	0.0	0.0
Prevotellaceae	0.0	0.0	0.0	0.0	0.0	-0.1372766571949845	-0.1313656465467489	0.1828171953080907	0.0	0.0	0.0	0.0	-0.21830046512847023	0.0	0.0	0.0	0.16172873610588942	-0.23465935068243693	0.0	0.0	0.0	0.0	0.0	0.0	0.25846135579486285	-0.18890295536501098	0.0	0.0	0.0	0.0	0.0	-0.1399091350116472	0.0	0.0	0.0	0.3348291540755326	-0.22701476063267673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10946812121329841	0.0	0.0	-0.10265040168449019	-0.24197883401298476	-0.11400007205945517	0.20397042216721062	0.0	0.0	0.0	0.0	0.11151245034005242	0.0	0.3658405468873075	-0.12413934582314101	0.0	-0.1384646309444711	0.0	0.0	0.28298837040979485	0.0	0.0	0.0	0.0	0.0	0.0	0.21846926036078507	0.0	0.0	0.0	0.0	0.0	0.0	0.28631397977191847	0.0	0.0	-0.17742018070980192	0.0	0.15399844528479847	-0.12795082726855142	0.0	0.0	0.0	-0.15756947645725403	0.0	0.0	0.0	0.0	0.0	0.24352487279449941	0.0	0.0	0.0	-0.1354266250261147	0.0	-0.15042479725869906	0.0	0.2958658497388643	0.0	0.0	0.0	-0.14364408942520074	-0.12729949107406136
Propionibacterium	0.0	0.0	0.0	0.11274568483342232	0.0	0.0	0.0	-0.21372907604825175	0.0	0.0	0.0	0.10175158223849452	0.0	0.0	0.0	0.1203864364468021	-0.24613633506458432	0.0	0.0	0.0	0.0	0.0	0.13799467532813958	0.0	0.0	0.0	0.0	0.11598999024942742	0.0	0.14153158607422014	-0.2136885215228852	0.0	0.0	0.0	0.0	-0.17282536994388753	0.12719736179769411	0.0	0.12838702757419404	-0.2272096077571627	0.0	0.0	0.12668095347743508	0.1814678884813299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20640403723816514	-0.17503925875468856	0.0	0.0	0.0	0.0	0.0	-0.10980445836215164	0.1572102860418551	0.18071023700508104	0.11965071656541679	0.0	0.0	-0.18006095036847597	0.0	0.0	0.0	0.0	0.0	0.0	-0.16796562912253932	0.0	0.0	0.12926388270317668	0.0	0.0	0.0	-0.2008784492774457	0.0	0.0	-0.12791207781004627	0.0	-0.19795031108497407	-0.14729955566216604	-0.2501094077784361	0.0	0.0	0.0	0.1527932234706774	0.0	0.0	0.0	0.0	-0.22171780075856012	0.0	0.0	0.10777853723193072	0.24309350375717148	0.12210756540143183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionimicrobium	0.0	0.0	0.0	0.0	0.2566167741537933	0.17620872799734472	0.1760989753356091	-0.1594792802626727	0.0	0.0	-0.12081263676052922	0.0	0.2896692686787098	0.0	0.0	0.13767599015090817	0.0	0.18935700319145168	-0.10828228651381833	0.0	0.0	0.0	0.0	0.0	-0.23711918870726836	0.28225624848014375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19762725351218563	0.2518696014637111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18304217709952958	0.2373149480561788	0.0	0.1628364590882795	0.14204866470337787	0.27898354848178086	0.0	-0.12727553007353842	-0.19820998511356214	0.0	0.0	0.15180278208506565	0.0	0.0	-0.12121570342144777	0.0	0.0	0.18278637280673238	-0.1210426700027519	0.0	-0.1641110534658044	0.0	0.0	0.0	0.0	0.0	0.0	-0.22261631950533253	0.15710121956681983	0.0	0.0	0.0	0.0	0.0	-0.2207941832714565	0.0	0.18886094350309393	0.2652320934144625	0.0	-0.139008550283779	0.12345839594639685	0.0	-0.15756947645725403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21963070327614004	0.0	0.0	0.0	0.0	0.0	0.14679100160742092	0.0	-0.122887768013109	-0.11802576582573547	0.0	0.0	0.28663379186003807	0.0
Pseudomonas	0.13467461267712194	0.0	0.0	0.18438342726991203	0.0	-0.10985000424975788	0.0	0.0	0.11081115589785351	0.0	0.11245758513205001	0.0	-0.15387062901332216	0.0	0.0	0.0	-0.12168145728303462	-0.16157883127176553	0.0	0.0	0.0	0.14027398637285116	0.14894783019396218	0.0	0.0	-0.20869631550627343	0.0	0.1470868463111102	0.10390381225416198	0.0	-0.1893607551717979	0.0	0.0	0.15469758430903835	0.0	0.0	0.0	0.1280235398739165	0.0	-0.23002759208849113	0.0	0.0	0.24125741265505088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1940026640584036	0.0	0.0	0.0	0.0	0.0	0.0	0.1238751257199615	0.0	0.0	0.0	0.11778533068942107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26535630115981035	0.0	-0.12173202200083275	-0.20753846196297873	-0.22458102974068372	0.0	0.1527932234706774	0.0	0.0	0.0	0.0	0.0	0.0	-0.10272570153138227	0.12057541533791162	0.12578777354459805	0.10481245982607734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pyramidobacter	0.0	0.12410717599155158	0.0	0.0	0.0	0.0	0.0	-0.1000850717008945	0.0	0.0	0.13147906011788252	0.0	0.0	0.15972983718075057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1062304007485507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10726389167992854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1121560697928638	0.0	0.0	0.14880915935154954	0.12051285291565546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12852239634005652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16500063983308355	0.0	0.0	0.0	0.0
Roseburia	0.0	0.15471477279006965	0.0	0.0	0.0	-0.12014050146829369	0.0	-0.1306712526371727	0.0	0.2379911757696177	0.0	0.0	0.0	0.0	0.0	0.0	-0.15654115254642906	0.0	0.0	0.0	0.264829125988712	0.0	0.0	0.0	0.0	-0.11359739889766352	0.0	0.0	0.0	0.0	0.0	0.1720341767061815	0.19826917367929323	0.0	0.24575601164250865	0.0	0.0	0.0	0.0	-0.1898444708449542	0.2423548845117605	0.0	0.10670451882482414	0.0	0.1922593605433251	0.0	0.0	0.2878390374574876	0.0	0.0	0.0	-0.1093803231649279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10963933833569645	0.0	0.0	-0.12392689163424067	0.0	0.0	0.0	0.0	0.19155280546535144	0.17927983346275556	-0.10103897591738681	0.0	0.0	-0.14538563318488562	0.0	0.0	0.0	-0.20760168123965003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2379547629445029	-0.1228218025920384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rothia	0.15060765223688416	0.0	0.0	0.0	0.0	0.0	-0.14503578808885736	-0.13991928812468504	0.0	0.0	0.14247113837048572	0.0	-0.18034470028435445	0.0	0.0	0.0	0.0	0.0	0.20732991727629116	0.0	0.0	0.0	0.0	0.0	0.0	-0.12118283239431171	0.0	0.0	0.0	0.0	-0.23713222828913583	0.0	0.0	0.13089946453642237	0.0	0.0	0.0	0.1280001743420776	0.0	-0.23768124369546506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11849666261344256	0.0	0.0	0.11391538122138932	0.24720907021747654	0.25190945735037557	0.0	0.0	0.0	-0.12066698008424065	0.0	0.0	0.0	0.0	0.0	-0.10293421639851832	0.0	0.0	-0.13720166903134567	0.0	0.0	0.0	0.0	0.0	0.19969418703619696	0.0	0.0	0.0	0.0	-0.10822389242874225	0.0	0.0	-0.23987618859458967	0.0	-0.15697059722669493	0.0	-0.1928547727212499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1060326583610669	0.11007889382815114	0.16286054105744344	0.0	0.1154225820029177	0.0	0.22624857081375555	0.0	0.0	0.1049056929320049	0.0	0.0	0.0	0.22118213787952762
Ruminococcus	0.0	0.12569774260717598	0.0	0.0	0.0	0.0	0.0	-0.15549877453824887	0.0	0.24008006523533876	0.0	0.0	0.0	0.0	0.0	0.0	-0.13765025872300057	0.1341936825609408	0.0	0.0	0.2737762736943179	0.0	0.0	0.0	-0.10604825593976591	0.0	0.10584084265377883	0.0	0.0	0.10920611375652804	0.0	0.18491669887099332	0.17690707129391225	0.0	0.21264155753873068	0.0	0.0	0.0	0.0	-0.1708138621956905	0.24365509506564154	0.0	0.0	0.0	0.1983963721270664	0.0	0.0	0.2794660156379071	0.0	0.0	0.0	0.0	-0.10353222189350221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10269742028575335	0.0	0.0	-0.10776314189321126	0.0	0.0	0.0	-0.11866559456772824	0.0	0.0	0.0	0.0	0.20523540521146874	0.1493029006255882	-0.1280109740782403	0.0	0.0	0.0	0.0	0.0	0.0	-0.16902686550488755	0.0	0.0	0.0	0.0	0.0	0.2379547629445029	0.0	0.0	-0.14203734633682202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathia	0.0	-0.12377001286479897	0.0	0.0	-0.15671362650624873	0.0	-0.147782219732622	0.5161394034385247	0.0	-0.12894743608016668	0.0	-0.1326386801712673	0.0	-0.11157532417448755	0.0	-0.1296106829625881	0.5879002212398186	-0.21709656336585603	0.0	-0.10606832832524815	-0.12907672566755296	0.0	-0.1230602810428422	-0.14574499953889586	0.4549378898725047	0.0	0.0	-0.10517617276077666	0.0	-0.10977868406046312	0.47012362543086983	0.0	-0.12789030256681033	0.0	-0.11835157847127853	0.6734133276280845	-0.3137451874775872	0.0	-0.159531251160354	0.4677613879754834	-0.12951057087278356	0.0	-0.15666134654968283	-0.16104734449082037	0.0	-0.15029495434589862	-0.23794724636848963	-0.1677205542753264	-0.15851694315297649	-0.10449644067440544	-0.23074219838271337	0.0	0.5365998808755604	0.4335413702949307	0.0	0.0	-0.16467628188887418	0.0	0.0	0.3767758867172935	-0.3176773521842915	-0.28357410199799826	-0.21887264961406416	0.0	-0.20877599011721448	0.5677299844635882	-0.10989974451711737	-0.15510759973957036	0.21918139705455889	0.0	0.0	-0.12652175681100208	0.5051645219907679	-0.18972106001181333	0.0	-0.1118598488931471	-0.1271429189970577	-0.11701168753719002	0.0	0.7049777003234527	0.0	-0.17008703608082126	0.0	0.1186885697952744	0.3566154260513554	0.0	0.5032940931205856	0.24352487279449941	-0.22171780075856012	-0.21963070327614004	-0.10272570153138227	0.0	-0.1228218025920384	-0.1060326583610669	-0.14203734633682202	0.0	0.0	0.0	0.0	-0.2782936340655484	0.0	-0.13934271173218904	0.0	0.2594886781184481	0.0	-0.1144110934966008	0.0	-0.20366719891156337	0.0
Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1290597060847748	0.0	-0.1358201139412198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1295124320550327	0.0	0.0	0.0	-0.13046662582836094	0.0	0.0	0.0	0.0	-0.17226487093695997	0.0	0.0	0.0	0.0	0.0	0.0	0.12141535453902105	0.0	-0.17537769304805836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12114847657837717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11521497799331137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16501774317282847	0.0	0.0	-0.10371470761084156	-0.15831010423819647	0.0	0.0	0.0	0.12057541533791162	0.0	0.0	0.11007889382815114	0.0	0.0	0.0	0.1237094136550817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	0.16661057572071802	0.0	0.0	0.11682632574933825	0.0	0.0	0.0	0.0	0.1056353685660775	0.0	0.16156517284022975	0.0	-0.2245296882531375	0.0	0.0	0.0	0.0	-0.144661627866921	0.19201415900299404	0.0	0.0	0.11603621780299081	0.13375364097273668	0.0	0.0	-0.18302915220593308	0.0	0.14169757875276828	0.15312589331849485	0.0	-0.2348900467912859	0.0	0.0	0.15218096395179498	0.0	0.0	-0.10125544710458387	0.15158586371018418	0.0	-0.25295425100483215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11628118108048911	-0.181175189045715	0.0	0.0	0.0	0.1499523417710699	0.10454803749479412	0.0	0.11775135034703302	0.0	-0.11214222378627982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10626160446196203	0.0	0.0	0.0	0.0	0.0	0.0	0.12596624781778876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25663967210788946	0.0	-0.1011287294965231	-0.14708078183829698	-0.2515304513687254	0.0	0.0	0.0	0.12578777354459805	0.0	0.0	0.16286054105744344	0.0	0.0	0.1237094136550817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1257780123927726	0.0	0.0	-0.10870339646202722	0.0
Sphingomonas	0.10332287032641649	0.0	0.39223450882123156	0.12542975639281578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1317159592564311	0.0	0.0	0.0	-0.10546841141798989	0.0	0.0	0.0	0.0	0.1069677043749316	0.15941283815910742	0.0	0.0	-0.1406068131322195	0.0	0.30413972669844724	0.2729064551242987	0.0	-0.22501511334557756	0.0	0.0	0.166940629950119	0.0	0.0	0.0	0.0	0.0	-0.21553920090074916	0.0	0.0	0.12258790590267639	0.0	0.0	0.0	0.0	0.0	0.0	-0.11154098176958699	-0.12721825059181904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11963487299248218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11307566284966673	0.0	0.0	0.0	-0.10272096401662237	0.0	0.0	-0.18342140985623073	0.0	-0.12409755852902454	-0.17004329193756512	-0.22965801077215914	0.0	0.10777853723193072	0.0	0.10481245982607734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3723120801747145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus	0.0	0.0	0.0	0.0	0.10823133720208641	0.0	0.0	-0.23851689408943944	0.0	0.0	0.0	0.0	0.0	0.0	-0.10935570496690045	0.16535112267918567	-0.2764932582795835	0.0	0.0	0.0	0.0	0.0	0.0	0.2059352271620741	-0.19699919518055276	0.0	0.0	0.0	0.0	0.0	-0.27846391899231004	0.0	0.0	0.0	0.0	-0.2819497299336476	0.47352385217092396	0.0	0.22739023194631758	-0.28503270194505276	0.0	0.0	0.12563898109823524	0.2699022898312332	0.0	0.0	0.14196223963521637	0.0	0.13308082926778564	0.0	0.2288413797336331	0.0	-0.2496590115934173	-0.13800974578475783	0.0	0.0	0.1117341719955386	0.0	0.0	-0.1920210088692838	0.27754354044114227	0.23404962225112697	0.18789633148033363	0.0	0.2056964678241916	-0.28852472317932165	0.0	0.11322408920931576	-0.15208687214883407	0.0	0.0	0.0	-0.22946952124999184	0.0	0.12470329868990834	0.16101154037427054	0.0	0.0	0.0	-0.28449363666996363	0.0	0.0	0.0	0.0	-0.23179283865983932	-0.10946046253768371	-0.24552239546159232	-0.1354266250261147	0.24309350375717148	0.0	0.0	0.0	0.0	0.1154225820029177	0.0	-0.2782936340655484	0.0	0.0	0.0	0.0	0.0	0.1983657025111802	0.0	-0.13631100751070813	0.0	0.0	0.0	0.0	0.14560949585846047
Stenotrophomonas	0.0	0.0	0.4025377384789741	0.10245997593959699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11266273312615624	0.0	0.0	0.0	0.0	0.0	0.15009125630063092	0.0	0.0	-0.12634735107045114	0.0	0.26880959884942685	0.2755250575558469	0.0	-0.17533186229064876	0.0	0.0	0.13792815998076446	0.0	0.0	0.0	0.0	0.0	-0.18824485681915384	0.0	0.0	0.10834649615077453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11186377495060827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10391903969718104	0.0	0.0	-0.1533929467031841	0.0	0.0	-0.11917194553653443	-0.21702550639144702	0.0	0.12210756540143183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3723120801747145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus	0.0	0.0	0.0	0.0	0.13914129191059355	0.2305631623282936	0.0	-0.1244333493907297	0.0	0.0	0.0	0.0	0.18403028660537404	0.0	0.0	0.0	-0.13291773094275072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15798900968004875	0.12995906609365232	0.0	0.0	0.0	0.0	-0.2131979930207832	0.0	0.0	0.0	0.0	-0.20596246771776616	0.24441703081888044	0.0	0.0	0.0	0.0	0.0	0.0	0.1010112697017036	0.0	0.0	0.0	0.0	0.0	0.0	0.23639171527133063	0.1491230893331678	-0.11651269851418283	0.206462618210909	0.15608877864766119	0.29111244741065123	0.0	0.0	0.0	-0.1493883318365068	0.12247754040702231	0.0	0.0	0.0	0.0	-0.1970205458046091	0.0	0.0	-0.15404127376079876	0.0	-0.12360958407083833	0.0	-0.13937230965056752	0.0	0.22496405630651783	0.0	0.0	0.0	0.0	-0.1886006152375836	0.0	0.0	0.0	0.0	-0.1427611987152303	0.11825399320221505	0.0	-0.15042479725869906	0.0	0.14679100160742092	0.0	0.0	0.0	0.22624857081375555	0.0	-0.13934271173218904	0.0	0.0	0.0	0.1983657025111802	0.0	0.0	0.0	-0.14519596425108844	0.0	0.0	0.0	0.0	0.3756947285274058
